stock,qtr,eps,price,pe
HITECHCORP.NS,2024-09-30,1.62,268.4858093261719,165.73198106553818
HITECHCORP.NS,2024-12-31,0.73,229.98851013183594,315.05275360525474
HITECHCORP.NS,2025-03-31,0.59,181.8270721435547,308.18147820941476
HITECHCORP.NS,2025-06-30,2.77,199.25436401367188,71.9329833984375
HITECHCORP.NS,2025-09-30,2.43,189.05999755859375,77.80246813110854
HITECHCORP.NS,2025-12-31,-1.53,168.27000427246094,
HITECHGEAR.NS,2022-12-31,1.37,256.74481201171875,187.40497227132755
HITECHGEAR.NS,2023-03-31,8.87,247.76979064941406,27.933460050666753
HITECHGEAR.NS,2023-06-30,4.96,367.4368896484375,74.08001807428175
HITECHGEAR.NS,2023-09-30,38.48,350.71429443359375,9.114196840789859
HITECHGEAR.NS,2023-12-31,7.94,452.6109924316406,57.00390332892199
HITECHGEAR.NS,2024-03-31,9.5,759.7328491210938,79.97187885485198
HITECHGEAR.NS,2024-06-30,7.58,961.3046875,126.82119887862797
HITECHGEAR.NS,2024-09-30,5.08,871.39111328125,171.5336837167815
HITECHGEAR.NS,2024-12-31,3.66,795.71728515625,217.40909430498633
HITECHGEAR.NS,2025-03-31,5.17,603.3547973632812,116.7030555828397
HITECHGEAR.NS,2025-06-30,3.19,752.9645385742188,236.03904030539772
HITECHGEAR.NS,2025-09-30,3.2,737.0,230.3125
HITECHGEAR.NS,2025-12-31,0.46,688.7000122070312,1497.1739395805027
HLEGLAS.NS,2022-12-31,1.8,659.958740234375,366.64374457465277
HLEGLAS.NS,2023-03-31,3.34,501.3878479003906,150.11612212586547
HLEGLAS.NS,2023-06-30,1.36,644.2158203125,473.68810317095586
HLEGLAS.NS,2023-09-30,1.47,558.2177734375,379.7399819302721
HLEGLAS.NS,2023-12-31,0.44,537.270263671875,1221.0687810724432
HLEGLAS.NS,2024-03-31,1.45,406.3112487792969,280.2146543305496
HLEGLAS.NS,2024-06-30,0.5,483.2845153808594,966.5690307617188
HLEGLAS.NS,2024-09-30,1.86,400.69122314453125,215.4253887873824
HLEGLAS.NS,2024-12-31,1.24,368.3106384277344,297.0247084094632
HLEGLAS.NS,2025-03-31,2.98,249.85450744628906,83.84379444506344
HLEGLAS.NS,2025-06-30,2.16,468.34625244140625,216.82696872287326
HLEGLAS.NS,2025-09-30,1.73,449.04998779296875,259.5664669323519
HLEGLAS.NS,2025-12-31,0.41,439.1499938964844,1071.0975460889863
HLVLTD.NS,2006-06-30,0.33,50.153297424316406,151.97968916459516
HLVLTD.NS,2018-06-30,-1.06,16.950000762939453,
HLVLTD.NS,2018-09-30,-1.06,14.850000381469727,
HLVLTD.NS,2019-03-31,-0.47,11.100000381469727,
HLVLTD.NS,2019-06-30,-0.12,9.050000190734863,
HLVLTD.NS,2019-09-30,0.26,7.349999904632568,28.269230402432953
HLVLTD.NS,2019-12-31,3.19,5.5,1.7241379310344829
HLVLTD.NS,2020-03-31,-0.27,3.1500000953674316,
HMAAGRO.NS,2022-12-31,0.62,,
HMAAGRO.NS,2023-03-31,0.22,,
HMAAGRO.NS,2023-06-30,0.88,554.1578369140625,629.724814675071
HMAAGRO.NS,2023-09-30,0.19,73.68870544433594,387.83529181229443
HMAAGRO.NS,2023-12-31,0.92,82.70226287841797,89.89376399828039
HMAAGRO.NS,2024-03-31,0.02,50.26131820678711,2513.0659103393555
HMAAGRO.NS,2024-06-30,0.03,53.392189025878906,1779.7396341959636
HMAAGRO.NS,2024-09-30,1.04,47.187862396240234,45.372944611769455
HMAAGRO.NS,2024-12-31,0.41,39.41236877441406,96.12772871808309
HMAAGRO.NS,2025-03-31,0.26,27.843217849731445,107.08929942204402
HMAAGRO.NS,2025-06-30,0.02,31.666582107543945,1583.3291053771973
HMAAGRO.NS,2025-09-30,1.79,30.709999084472656,17.156424069537795
HMAAGRO.NS,2025-12-31,1.32,29.040000915527344,22.00000069358132
HMT.NS,2022-12-31,-0.56,34.650001525878906,
HMT.NS,2023-03-31,-0.94,24.299999237060547,
HMT.NS,2023-06-30,-0.84,28.399999618530273,
HMT.NS,2023-09-30,-0.81,46.349998474121094,
HMT.NS,2023-12-31,-0.89,52.849998474121094,
HMT.NS,2024-03-31,74.27,43.25,0.5823347246532921
HMT.NS,2024-06-30,-0.81,68.33000183105469,
HMT.NS,2024-09-30,-0.76,82.72000122070312,
HMT.NS,2024-12-31,-1.44,62.08000183105469,
HMT.NS,2025-03-31,-1.01,47.689998626708984,
HMT.NS,2025-06-30,-0.78,65.38999938964844,
HMT.NS,2025-09-30,-1.1,59.91999816894531,
HMT.NS,2025-12-31,-0.77,47.040000915527344,
HMVL.NS,2022-12-31,-0.09,55.400001525878906,
HMVL.NS,2023-03-31,1.64,41.849998474121094,25.518291752512862
HMVL.NS,2023-06-30,0.86,62.54999923706055,72.73255725239599
HMVL.NS,2023-09-30,-0.86,68.9000015258789,
HMVL.NS,2023-12-31,-0.11,90.8499984741211,
HMVL.NS,2024-03-31,1.46,107.4000015258789,73.56164488073898
HMVL.NS,2024-06-30,0.07,97.52999877929688,1393.285696847098
HMVL.NS,2024-09-30,1.88,94.87000274658203,50.4627674183947
HMVL.NS,2024-12-31,2.44,91.75,37.602459016393446
HMVL.NS,2025-03-31,6.16,82.06999969482422,13.323051898510425
HMVL.NS,2025-06-30,1.39,89.19999694824219,64.17265967499438
HMVL.NS,2025-09-30,1.37,83.80999755859375,61.17518069970346
HMVL.NS,2025-12-31,0.12,68.83999633789062,573.6666361490886
HNDFDS.NS,2022-12-31,1.51,610.5499877929688,404.3377402602442
HNDFDS.NS,2023-03-31,1.79,503.3500061035156,281.20112072822104
HNDFDS.NS,2023-06-30,2.07,515.8499755859375,249.20288675649155
HNDFDS.NS,2023-09-30,2.19,535.25,244.40639269406392
HNDFDS.NS,2023-12-31,1.95,560.4000244140625,287.38462790464746
HNDFDS.NS,2024-03-31,2.0,472.5,236.25
HNDFDS.NS,2024-06-30,2.38,536.0499877929688,225.23108730797009
HNDFDS.NS,2024-09-30,2.0,669.0999755859375,334.54998779296875
HNDFDS.NS,2024-12-31,2.44,516.7999877929688,211.80327368564292
HNDFDS.NS,2025-03-31,2.62,566.3499755859375,216.1641128190601
HNDFDS.NS,2025-06-30,2.66,536.7999877929688,201.804506689086
HNDFDS.NS,2025-09-30,2.95,520.7999877929688,176.54236874337923
HNDFDS.NS,2025-12-31,3.02,519.0,171.8543046357616
HOMEFIRST.NS,2022-12-31,6.69,723.8264770507812,108.19528804944413
HOMEFIRST.NS,2023-03-31,7.27,734.60986328125,101.04674873194637
HOMEFIRST.NS,2023-06-30,7.84,778.5155639648438,99.30045458735252
HOMEFIRST.NS,2023-09-30,8.43,805.574951171875,95.56049242845492
HOMEFIRST.NS,2023-12-31,8.92,923.5934448242188,103.54186601168372
HOMEFIRST.NS,2024-03-31,9.43,891.5194702148438,94.5407709665794
HOMEFIRST.NS,2024-06-30,9.87,1032.3050537109375,104.59017768094606
HOMEFIRST.NS,2024-09-30,10.34,1182.739501953125,114.38486479237186
HOMEFIRST.NS,2024-12-31,10.86,1052.2933349609375,96.89625552126496
HOMEFIRST.NS,2025-03-31,11.63,1011.02099609375,86.93215787564488
HOMEFIRST.NS,2025-06-30,11.52,1378.5,119.66145833333334
HOMEFIRST.NS,2025-09-30,12.73,1216.0,95.52238805970148
HOMEFIRST.NS,2025-12-31,13.49,1102.199951171875,81.70496302237768
HONASA.NS,2022-12-31,0.69,,
HONASA.NS,2023-03-31,-11.73,,
HONASA.NS,2023-06-30,1.9,,
HONASA.NS,2023-09-30,2.16,,
HONASA.NS,2023-12-31,0.8,440.79998779296875,550.9999847412109
HONASA.NS,2024-03-31,0.94,402.3999938964844,428.08509988987703
HONASA.NS,2024-06-30,1.24,432.8500061035156,349.0725855673513
HONASA.NS,2024-09-30,-0.57,458.79998779296875,
HONASA.NS,2024-12-31,0.8,255.1999969482422,318.99999618530273
HONASA.NS,2025-03-31,0.77,231.86000061035156,301.1168839095475
HONASA.NS,2025-06-30,1.27,310.70001220703125,244.6456789031742
HONASA.NS,2025-09-30,1.21,280.8999938964844,232.14875528635073
HONASA.NS,2025-12-31,1.54,286.25,185.87662337662337
HONAUT.NS,2022-12-31,120.0,41417.484375,345.145703125
HONAUT.NS,2023-03-31,126.68,36137.00390625,285.262108511604
HONAUT.NS,2023-06-30,116.95,41394.74609375,353.9525104211201
HONAUT.NS,2023-09-30,137.87,39669.6875,287.7325560310437
HONAUT.NS,2023-12-31,144.66,36676.82421875,253.53811847608185
HONAUT.NS,2024-03-31,167.62,38508.57421875,229.73734768374894
HONAUT.NS,2024-06-30,154.39,56449.28125,365.62783373275477
HONAUT.NS,2024-09-30,130.18,48844.58984375,375.20809528153325
HONAUT.NS,2024-12-31,149.41,41840.484375,280.0380454788836
HONAUT.NS,2025-03-31,158.23,33591.6171875,212.2961333975858
HONAUT.NS,2025-06-30,140.93,39355.0,279.2521109770808
HONAUT.NS,2025-09-30,135.16,36095.0,267.05386208937557
HONAUT.NS,2025-12-31,137.08,32805.0,239.31281003793404
HONDAPOWER.NS,2022-12-31,31.5,2099.777099609375,66.65959046378968
HONDAPOWER.NS,2023-03-31,5.73,1901.1829833984375,331.7945869805301
HONDAPOWER.NS,2023-06-30,16.66,2104.02490234375,126.292010945003
HONDAPOWER.NS,2023-09-30,30.75,2672.706787109375,86.91729388973577
HONDAPOWER.NS,2023-12-31,27.92,2273.34619140625,81.42357419076826
HONDAPOWER.NS,2024-03-31,15.58,2104.358154296875,135.06791747733473
HONDAPOWER.NS,2024-06-30,15.92,3552.973388671875,223.176720393962
HONDAPOWER.NS,2024-09-30,8.42,3873.83837890625,460.0758169722387
HONDAPOWER.NS,2024-12-31,18.82,2723.373291015625,144.70633852367826
HONDAPOWER.NS,2025-03-31,35.65,1944.0809326171875,54.53242447734046
HONDAPOWER.NS,2025-06-30,9.35,2831.0703125,302.78826871657753
HONDAPOWER.NS,2025-09-30,11.01,2749.87890625,249.7619351725704
HONDAPOWER.NS,2025-12-31,16.43,2346.213134765625,142.8005559808658
HPAL.NS,2023-06-30,0.49,84.43841552734375,172.3232969945791
HPAL.NS,2023-09-30,0.57,91.62741088867188,160.74984366433662
HPAL.NS,2023-12-31,0.57,99.0833740234375,173.83048074287282
HPAL.NS,2024-03-31,0.61,94.38630676269531,154.73165043064805
HPAL.NS,2024-06-30,0.61,94.791748046875,155.39630827356558
HPAL.NS,2024-09-30,0.45,90.8199691772461,201.82215372721353
HPAL.NS,2024-12-31,0.46,81.25788116455078,176.64756774902344
HPAL.NS,2025-03-31,0.46,47.66163635253906,103.61225294030231
HPAL.NS,2025-06-30,0.46,51.33173370361328,111.59072544263756
HPAL.NS,2025-09-30,0.38,47.709999084472656,125.55262916966488
HPAL.NS,2025-12-31,0.18,41.16999816894531,228.7222120496962
HPIL.NS,2022-03-31,0.78,54.36892318725586,69.70374767596905
HPIL.NS,2022-06-30,-0.14,80.47384643554688,
HPIL.NS,2022-09-30,0.58,90.72461700439453,156.42175345585264
HPIL.NS,2022-12-31,0.19,94.84395599365234,499.17871575606495
HPIL.NS,2023-03-31,1.75,75.38877868652344,43.07930210658482
HPIL.NS,2023-06-30,0.58,94.74468994140625,163.35291369207974
HPIL.NS,2023-09-30,0.0,119.45054626464844,
HPIL.NS,2023-12-31,0.66,112.62338256835938,170.64148873993844
HPIL.NS,2024-03-31,0.22,133.2045440673828,605.4752003062855
HPL.NS,2022-12-31,0.99,99.07408905029297,100.07483742453836
HPL.NS,2023-03-31,1.75,84.0493392944336,48.02819388253348
HPL.NS,2023-06-30,1.08,130.36325073242188,120.70671364113136
HPL.NS,2023-09-30,1.71,214.53382873535156,125.45837937739857
HPL.NS,2023-12-31,1.86,248.0064697265625,133.33681168094756
HPL.NS,2024-03-31,2.13,315.3004455566406,148.02837819560594
HPL.NS,2024-06-30,2.65,437.1369323730469,164.9573329709611
HPL.NS,2024-09-30,3.35,565.8785400390625,168.91896717583955
HPL.NS,2024-12-31,2.81,542.377197265625,193.01679617993773
HPL.NS,2025-03-31,5.78,412.0968933105469,71.29704036514651
HPL.NS,2025-06-30,2.87,567.42529296875,197.70916131315332
HPL.NS,2025-09-30,3.46,456.1499938964844,131.83525835158508
HPL.NS,2025-12-31,3.02,407.5,134.9337748344371
HSCL.NS,2022-12-31,1.55,100.33263397216797,64.73073159494707
HSCL.NS,2023-03-31,1.76,86.89523315429688,49.372291564941406
HSCL.NS,2023-06-30,1.96,132.33592224121094,67.51832767408722
HSCL.NS,2023-09-30,2.29,242.73220825195312,105.99659748993587
HSCL.NS,2023-12-31,2.47,308.6508483886719,124.95985764723557
HSCL.NS,2024-03-31,2.34,301.4705810546875,128.83358164730237
HSCL.NS,2024-06-30,2.48,393.7017517089844,158.7507063342679
HSCL.NS,2024-09-30,2.74,660.813720703125,241.17289076756384
HSCL.NS,2024-12-31,2.88,583.9609375,202.76421440972223
HSCL.NS,2025-03-31,3.15,423.8136291503906,134.54400925409226
HSCL.NS,2025-06-30,3.68,517.7999877929688,140.70651842200238
HSCL.NS,2025-09-30,3.57,440.54998779296875,123.40335792520133
HSCL.NS,2025-12-31,3.81,487.8500061035156,128.0446210245448
HTMEDIA.NS,2022-12-31,-0.94,21.950000762939453,
HTMEDIA.NS,2023-03-31,-0.64,14.949999809265137,
HTMEDIA.NS,2023-06-30,-0.79,19.950000762939453,
HTMEDIA.NS,2023-09-30,-2.16,25.049999237060547,
HTMEDIA.NS,2023-12-31,-0.56,25.450000762939453,
HTMEDIA.NS,2024-03-31,0.05,26.450000762939453,529.0000152587891
HTMEDIA.NS,2024-06-30,-1.1,26.93000030517578,
HTMEDIA.NS,2024-09-30,-0.33,24.850000381469727,
HTMEDIA.NS,2024-12-31,-0.26,23.010000228881836,
HTMEDIA.NS,2025-03-31,1.76,16.43000030517578,9.335227446122603
HTMEDIA.NS,2025-06-30,-0.57,21.010000228881836,
HTMEDIA.NS,2025-09-30,-0.17,26.969999313354492,
HTMEDIA.NS,2025-12-31,-1.0,23.350000381469727,
HUBTOWN.NS,2022-12-31,1.52,47.04999923706055,30.9539468664872
HUBTOWN.NS,2023-03-31,0.64,30.799999237060547,48.124998807907104
HUBTOWN.NS,2023-06-30,-0.19,41.45000076293945,
HUBTOWN.NS,2023-09-30,0.34,63.95000076293945,188.0882375380572
HUBTOWN.NS,2023-12-31,0.28,83.30000305175781,297.500010899135
HUBTOWN.NS,2024-03-31,-11.08,131.5,
HUBTOWN.NS,2024-06-30,0.68,169.9600067138672,249.9411863439223
HUBTOWN.NS,2024-09-30,1.29,326.8999938964844,253.41084798177081
HUBTOWN.NS,2024-12-31,1.61,269.1000061035156,167.14286093386062
HUBTOWN.NS,2025-03-31,0.26,188.58999633789062,725.3461397611178
HUBTOWN.NS,2025-06-30,5.85,269.0400085449219,45.989745050414
HUBTOWN.NS,2025-09-30,1.69,276.8999938964844,163.84615023460614
HUBTOWN.NS,2025-12-31,1.57,247.3000030517578,157.51592551067375
HUDCO.NS,2022-12-31,1.27,46.260406494140625,36.425516924520174
HUDCO.NS,2023-03-31,3.19,39.06143569946289,12.244964169110624
HUDCO.NS,2023-06-30,2.23,51.524967193603516,23.105366454530724
HUDCO.NS,2023-09-30,2.26,86.33195495605469,38.19998006905075
HUDCO.NS,2023-12-31,2.59,118.44780731201172,45.732744135911865
HUDCO.NS,2024-03-31,3.5,177.52084350585938,50.720241001674104
HUDCO.NS,2024-06-30,2.79,266.5893859863281,95.55175124957997
HUDCO.NS,2024-09-30,3.44,231.65240478515625,67.34081534452217
HUDCO.NS,2024-12-31,3.67,224.85997009277344,61.26974661928432
HUDCO.NS,2025-03-31,3.64,194.0427703857422,53.30845340267642
HUDCO.NS,2025-06-30,3.15,231.11959838867188,73.37130107576886
HUDCO.NS,2025-09-30,3.55,219.8352813720703,61.925431372414174
HUDCO.NS,2025-12-31,3.56,225.1820526123047,63.25338556525413
HUHTAMAKI.NS,2013-12-31,2.66,64.3907699584961,24.20705637537447
HUHTAMAKI.NS,2014-03-31,2.7,77.06201934814453,28.541488647460934
HUHTAMAKI.NS,2014-06-30,2.98,119.04605865478516,39.94834183046482
HUHTAMAKI.NS,2014-09-30,1.82,169.81307983398438,93.30389001867273
HUHTAMAKI.NS,2014-12-31,2.45,160.12843322753906,65.35854417450574
HUHTAMAKI.NS,2015-03-31,2.82,205.27926635742188,72.79406608419215
HUHTAMAKI.NS,2015-06-30,2.74,211.58482360839844,77.2207385432111
HUHTAMAKI.NS,2015-09-30,2.2,244.9176483154297,111.32620377974075
HUHTAMAKI.NS,2015-12-31,2.83,214.53781127929688,75.8084138796102
HUHTAMAKI.NS,2016-03-31,4.71,187.513671875,39.81181993099788
HUHTAMAKI.NS,2016-06-30,2.51,270.3955383300781,107.72730610760085
HUHTAMAKI.NS,2016-09-30,2.31,233.016845703125,100.87309337797619
HUHTAMAKI.NS,2016-12-31,2.1,219.56048583984375,104.5526123046875
HYBRIDFIN.NS,2022-09-30,0.13,,
HYBRIDFIN.NS,2022-12-31,-0.05,20.850000381469727,
HYBRIDFIN.NS,2023-03-31,0.03,7.400000095367432,246.66666984558105
HYBRIDFIN.NS,2023-06-30,0.07,8.100000381469727,115.71429116385323
HYBRIDFIN.NS,2023-09-30,0.18,7.800000190734863,43.333334392971466
HYBRIDFIN.NS,2023-12-31,0.11,9.199999809265137,83.63636190241033
HYBRIDFIN.NS,2024-03-31,0.3,8.75,29.166666666666668
HYBRIDFIN.NS,2024-06-30,0.46,11.34000015258789,24.65217424475628
HYBRIDFIN.NS,2024-09-30,0.38,12.460000038146973,32.7894737845973
HYBRIDFIN.NS,2024-12-31,0.11,15.710000038146973,142.81818216497248
HYBRIDFIN.NS,2025-03-31,0.36,11.550000190734863,32.0833338631524
HYBRIDFIN.NS,2025-06-30,0.25,18.639999389648438,74.55999755859375
HYBRIDFIN.NS,2025-09-30,0.37,16.049999237060547,43.37837631637986
HYUNDAI.NS,2024-06-30,18.33,,
HYUNDAI.NS,2024-09-30,16.93,,
HYUNDAI.NS,2024-12-31,14.29,1788.77490234375,125.1766901570154
HYUNDAI.NS,2025-03-31,19.87,1691.269287109375,85.11672305532838
HYUNDAI.NS,2025-06-30,16.85,2198.407470703125,130.46928609514094
HYUNDAI.NS,2025-09-30,19.35,2584.39990234375,133.56071846737726
HYUNDAI.NS,2025-12-31,15.19,2298.0,151.28373930217248
IBULLSLTD.NS,2022-12-31,-0.74,,
IBULLSLTD.NS,2023-03-31,-7.05,,
IBULLSLTD.NS,2023-06-30,-0.55,,
IBULLSLTD.NS,2023-09-30,-0.57,,
IBULLSLTD.NS,2023-12-31,-0.37,,
IBULLSLTD.NS,2024-03-31,-0.67,,
IBULLSLTD.NS,2024-06-30,-0.53,,
IBULLSLTD.NS,2024-09-30,-1.17,,
IBULLSLTD.NS,2024-12-31,-0.37,,
IBULLSLTD.NS,2025-03-31,-5.16,,
IBULLSLTD.NS,2025-06-30,0.04,,
IBULLSLTD.NS,2025-09-30,0.07,,
IBULLSLTD.NS,2025-12-31,0.34,17.270000457763672,50.79411899342256
ICDSLTD.NS,2022-12-31,-0.15,30.399999618530273,
ICDSLTD.NS,2023-03-31,-0.61,17.5,
ICDSLTD.NS,2023-06-30,0.72,25.149999618530273,34.930555025736496
ICDSLTD.NS,2023-09-30,0.65,26.899999618530273,41.384614797738884
ICDSLTD.NS,2023-12-31,-0.05,55.29999923706055,
ICDSLTD.NS,2024-03-31,0.24,38.45000076293945,160.20833651224774
ICDSLTD.NS,2024-06-30,0.53,34.97999954223633,65.99999913629496
ICDSLTD.NS,2024-09-30,0.5,40.0,80.0
ICDSLTD.NS,2024-12-31,-0.59,63.0,
ICDSLTD.NS,2025-03-31,0.64,44.0099983215332,68.76562237739563
ICDSLTD.NS,2025-06-30,1.06,57.9900016784668,54.70754875327056
ICDSLTD.NS,2025-09-30,-0.25,54.349998474121094,
ICDSLTD.NS,2025-12-31,0.35,45.77000045776367,130.77142987932478
ICEMAKE.NS,2022-12-31,2.81,250.3324432373047,89.0862787321369
ICEMAKE.NS,2023-03-31,5.47,259.6920471191406,47.475694171689334
ICEMAKE.NS,2023-06-30,3.4,385.9725341796875,113.52133358226104
ICEMAKE.NS,2023-09-30,2.86,550.5066528320312,192.4848436475634
ICEMAKE.NS,2023-12-31,1.28,613.07666015625,478.9661407470703
ICEMAKE.NS,2024-03-31,9.06,470.3435363769531,51.91429761335023
ICEMAKE.NS,2024-06-30,2.35,851.3297119140625,362.26796251662233
ICEMAKE.NS,2024-09-30,3.05,699.1837158203125,229.2405625640369
ICEMAKE.NS,2024-12-31,1.82,745.447021484375,409.58627554086536
ICEMAKE.NS,2025-03-31,7.42,897.647216796875,120.97671385402629
ICEMAKE.NS,2025-06-30,-0.9,794.8011474609375,
ICEMAKE.NS,2025-09-30,1.29,740.0499877929688,573.6821610798207
ICEMAKE.NS,2025-12-31,0.93,809.6500244140625,870.5914241011425
ICICIAMC.NS,2024-12-31,357.94,,
ICICIAMC.NS,2025-03-31,391.86,,
ICICIAMC.NS,2025-09-30,47.33,,
ICICIAMC.NS,2025-12-31,18.55,2647.1259765625,142.7022089791105
ICICIAMC.NS,2026-03-31,15.45,2801.5,181.32686084142395
ICICIBANK.NS,2022-12-31,12.6,869.3275146484375,68.99424719432044
ICICIBANK.NS,2023-03-31,14.11,856.05615234375,60.67017380182495
ICICIBANK.NS,2023-06-30,15.2,912.0205688476562,60.001353213661595
ICICIBANK.NS,2023-09-30,15.56,936.5487670898438,60.18950945307479
ICICIBANK.NS,2023-12-31,15.76,980.5278930664062,62.21623686969583
ICICIBANK.NS,2024-03-31,16.62,1075.66845703125,64.72132713786101
ICICIBANK.NS,2024-06-30,16.62,1180.2540283203125,71.01408112637259
ICICIBANK.NS,2024-09-30,18.38,1263.252685546875,68.72974350091812
ICICIBANK.NS,2024-12-31,18.25,1271.83642578125,69.68966716609589
ICICIBANK.NS,2025-03-31,18.96,1338.025634765625,70.57097229776502
ICICIBANK.NS,2025-06-30,19.0,1434.7296142578125,75.5120849609375
ICICIBANK.NS,2025-09-30,18.7,1348.0,72.08556149732621
ICICIBANK.NS,2025-12-31,17.53,1342.9000244140625,76.60581998939318
ICICIGI.NS,2022-12-31,7.18,1210.2275390625,168.55536755745126
ICICIGI.NS,2023-03-31,8.9,1046.521728515625,117.58671106917134
ICICIGI.NS,2023-06-30,7.95,1321.5443115234375,166.23198887087264
ICICIGI.NS,2023-09-30,11.75,1287.239013671875,109.55225648271276
ICICIGI.NS,2023-12-31,8.76,1401.072998046875,159.93983995968892
ICICIGI.NS,2024-03-31,10.54,1661.9305419921875,157.67841954385082
ICICIGI.NS,2024-06-30,11.77,1772.0372314453125,150.55541473622026
ICICIGI.NS,2024-09-30,14.03,2153.120849609375,153.46549177543656
ICICIGI.NS,2024-12-31,14.63,1775.3162841796875,121.34766125630127
ICICIGI.NS,2025-03-31,10.28,1780.380615234375,173.18877580100926
ICICIGI.NS,2025-06-30,15.04,2033.5924072265625,135.2122611187874
ICICIGI.NS,2025-09-30,16.47,1883.6795654296875,114.37034398480192
ICICIGI.NS,2025-12-31,13.23,1962.0999755859375,148.3068764615221
ICICIPRULI.NS,2022-12-31,1.54,449.7838134765625,292.0674113484172
ICICIPRULI.NS,2023-03-31,1.64,434.2362060546875,264.77817442359
ICICIPRULI.NS,2023-06-30,1.43,570.57666015625,399.0046574519231
ICICIPRULI.NS,2023-09-30,1.69,564.8654174804688,334.2398920002774
ICICIPRULI.NS,2023-12-31,1.58,533.5892333984375,337.71470468255535
ICICIPRULI.NS,2024-03-31,1.21,607.21533203125,501.8308529183884
ICICIPRULI.NS,2024-06-30,1.56,604.8983154296875,387.7553304036458
ICICIPRULI.NS,2024-09-30,1.74,779.117431640625,447.76863887392244
ICICIPRULI.NS,2024-12-31,2.25,653.9832153320312,290.6592068142361
ICICIPRULI.NS,2025-03-31,2.67,563.60302734375,211.08727615870788
ICICIPRULI.NS,2025-06-30,2.08,657.9000244140625,316.29808866060694
ICICIPRULI.NS,2025-09-30,2.04,595.2000122070312,291.76471186619176
ICICIPRULI.NS,2025-12-31,2.67,668.25,250.2808988764045
ICIL.NS,2022-12-31,1.9,131.51123046875,69.2164370888158
ICIL.NS,2023-03-31,4.78,109.5193862915039,22.912005500314624
ICIL.NS,2023-06-30,3.72,202.27609252929688,54.3752936906712
ICIL.NS,2023-09-30,5.77,220.2379913330078,38.16949589826825
ICIL.NS,2023-12-31,2.93,303.4247741699219,103.5579434027037
ICIL.NS,2024-03-31,4.64,349.0099792480469,75.21766794138942
ICIL.NS,2024-06-30,3.93,384.0489501953125,97.72237918455788
ICIL.NS,2024-09-30,4.06,381.40350341796875,93.94174961033714
ICIL.NS,2024-12-31,3.57,323.70220947265625,90.67288780746674
ICIL.NS,2025-03-31,0.57,251.77389526367188,441.70858818188054
ICIL.NS,2025-06-30,1.97,294.50457763671875,149.49470946026332
ICIL.NS,2025-09-30,1.97,270.2699890136719,137.19288782419892
ICIL.NS,2025-12-31,1.23,282.3999938964844,229.59349097275154
ICRA.NS,2022-12-31,40.29,4366.16015625,108.36833348845867
ICRA.NS,2023-03-31,39.76,4210.44677734375,105.89654872594946
ICRA.NS,2023-06-30,41.77,5085.697265625,121.75478251436436
ICRA.NS,2023-09-30,32.92,5345.19873046875,162.36934175178462
ICRA.NS,2023-12-31,33.31,5575.845703125,167.3925458758631
ICRA.NS,2024-03-31,48.56,5307.130859375,109.29017420459225
ICRA.NS,2024-06-30,36.8,5687.75732421875,154.5586229407269
ICRA.NS,2024-09-30,38.05,7173.20263671875,188.52043723308148
ICRA.NS,2024-12-31,43.55,6329.04296875,145.3281967566016
ICRA.NS,2025-03-31,57.75,5455.99267578125,94.47606364989177
ICRA.NS,2025-06-30,43.97,6708.67919921875,152.57400953419946
